"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ate_bias","bart_ps-bart",1,5,200,0.63291846899666
"dgp30","ci_length","bart_ps-bart",1,5,200,1.86427186586934
"dgp30","coverage","bart_ps-bart",1,5,200,1
"dgp30","ate_estimate","bart_ps-bart",2,1,75,9.3981694612017
"dgp30","ate_bias","bart_ps-bart",2,1,75,-0.601830538798296
"dgp30","ci_length","bart_ps-bart",2,1,75,1.89120449545767
"dgp30","coverage","bart_ps-bart",2,1,75,1
"dgp30","ate_estimate","bart_ps-bart",2,2,75,9.56574889048897
"dgp30","ate_bias","bart_ps-bart",2,2,75,-0.434251109511029
"dgp30","ci_length","bart_ps-bart",2,2,75,1.95424772830616
"dgp30","coverage","bart_ps-bart",2,2,75,1
"dgp30","ate_estimate","bart_ps-bart",2,3,75,9.4767487473133
"dgp30","ate_bias","bart_ps-bart",2,3,75,-0.523251252686698
"dgp30","ci_length","bart_ps-bart",2,3,75,1.8859083721495
"dgp30","coverage","bart_ps-bart",2,3,75,1
"dgp30","ate_estimate","bart_ps-bart",2,5,75,9.50365593176274
"dgp30","ate_bias","bart_ps-bart",2,5,75,-0.496344068237264
"dgp30","ci_length","bart_ps-bart",2,5,75,1.84358648454294
"dgp30","coverage","bart_ps-bart",2,5,75,1
"dgp30","ate_estimate","bart_ps-bart",2,1,100,9.47937372939837
"dgp30","ate_bias","bart_ps-bart",2,1,100,-0.52062627060163
"dgp30","ci_length","bart_ps-bart",2,1,100,1.92018917802895
"dgp30","coverage","bart_ps-bart",2,1,100,1
"dgp30","ate_estimate","bart_ps-bart",2,2,100,9.54507614018274
"dgp30","ate_bias","bart_ps-bart",2,2,100,-0.454923859817256
"dgp30","ci_length","bart_ps-bart",2,2,100,1.82916610203962
"dgp30","coverage","bart_ps-bart",2,2,100,1
"dgp30","ate_estimate","bart_ps-bart",2,3,100,9.50669416437021
"dgp30","ate_bias","bart_ps-bart",2,3,100,-0.493305835629789
"dgp30","ci_length","bart_ps-bart",2,3,100,1.84988830978711
"dgp30","coverage","bart_ps-bart",2,3,100,1
"dgp30","ate_estimate","bart_ps-bart",2,5,100,9.49375086351002
"dgp30","ate_bias","bart_ps-bart",2,5,100,-0.506249136489981
"dgp30","ci_length","bart_ps-bart",2,5,100,1.83863303965227
"dgp30","coverage","bart_ps-bart",2,5,100,1
"dgp30","ate_estimate","bart_ps-bart",2,1,200,9.40477149429633
"dgp30","ate_bias","bart_ps-bart",2,1,200,-0.595228505703666
"dgp30","ci_length","bart_ps-bart",2,1,200,1.96125527995499
"dgp30","coverage","bart_ps-bart",2,1,200,1
"dgp30","ate_estimate","bart_ps-bart",2,2,200,9.4391247055319
"dgp30","ate_bias","bart_ps-bart",2,2,200,-0.560875294468103
"dgp30","ci_length","bart_ps-bart",2,2,200,1.87284823759547
"dgp30","coverage","bart_ps-bart",2,2,200,1
"dgp30","ate_estimate","bart_ps-bart",2,3,200,9.36403139469017
"dgp30","ate_bias","bart_ps-bart",2,3,200,-0.635968605309825
"dgp30","ci_length","bart_ps-bart",2,3,200,1.88485919184751
"dgp30","coverage","bart_ps-bart",2,3,200,1
"dgp30","ate_estimate","bart_ps-bart",2,5,200,9.54043620025491
"dgp30","ate_bias","bart_ps-bart",2,5,200,-0.459563799745085
"dgp30","ci_length","bart_ps-bart",2,5,200,1.86211755556962
"dgp30","coverage","bart_ps-bart",2,5,200,1
"dgp30","ate_estimate","bart_ps-bart",3,1,75,9.85610070928639
"dgp30","ate_bias","bart_ps-bart",3,1,75,-0.143899290713605
"dgp30","ci_length","bart_ps-bart",3,1,75,1.8766423203061
"dgp30","coverage","bart_ps-bart",3,1,75,1
"dgp30","ate_estimate","bart_ps-bart",3,2,75,9.78079186143266
"dgp30","ate_bias","bart_ps-bart",3,2,75,-0.219208138567337
"dgp30","ci_length","bart_ps-bart",3,2,75,1.83456088284715
"dgp30","coverage","bart_ps-bart",3,2,75,1
"dgp30","ate_estimate","bart_ps-bart",3,3,75,9.7923593685155
"dgp30","ate_bias","bart_ps-bart",3,3,75,-0.207640631484498
"dgp30","ci_length","bart_ps-bart",3,3,75,1.83986907949987
"dgp30","coverage","bart_ps-bart",3,3,75,1
"dgp30","ate_estimate","bart_ps-bart",3,5,75,9.89334939617366
"dgp30","ate_bias","bart_ps-bart",3,5,75,-0.106650603826342
"dgp30","ci_length","bart_ps-bart",3,5,75,1.81814335168325
"dgp30","coverage","bart_ps-bart",3,5,75,1
"dgp30","ate_estimate","bart_ps-bart",3,1,100,9.87999678108521
"dgp30","ate_bias","bart_ps-bart",3,1,100,-0.120003218914794
"dgp30","ci_length","bart_ps-bart",3,1,100,1.88886086165111
"dgp30","coverage","bart_ps-bart",3,1,100,1
"dgp30","ate_estimate","bart_ps-bart",3,2,100,9.75094007934742
"dgp30","ate_bias","bart_ps-bart",3,2,100,-0.249059920652575
"dgp30","ci_length","bart_ps-bart",3,2,100,1.83334786805833
"dgp30","coverage","bart_ps-bart",3,2,100,1
"dgp30","ate_estimate","bart_ps-bart",3,3,100,9.75398869442857
"dgp30","ate_bias","bart_ps-bart",3,3,100,-0.246011305571425
"dgp30","ci_length","bart_ps-bart",3,3,100,1.83299080737732
"dgp30","coverage","bart_ps-bart",3,3,100,1
"dgp30","ate_estimate","bart_ps-bart",3,5,100,9.88805232556234
"dgp30","ate_bias","bart_ps-bart",3,5,100,-0.11194767443766
"dgp30","ci_length","bart_ps-bart",3,5,100,1.78771914596222
"dgp30","coverage","bart_ps-bart",3,5,100,1
"dgp30","ate_estimate","bart_ps-bart",3,1,200,9.75468551303619
"dgp30","ate_bias","bart_ps-bart",3,1,200,-0.24531448696381
"dgp30","ci_length","bart_ps-bart",3,1,200,1.9133753354922
"dgp30","coverage","bart_ps-bart",3,1,200,1
"dgp30","ate_estimate","bart_ps-bart",3,2,200,9.74782319686557
"dgp30","ate_bias","bart_ps-bart",3,2,200,-0.252176803134434
"dgp30","ci_length","bart_ps-bart",3,2,200,1.84150618302273
"dgp30","coverage","bart_ps-bart",3,2,200,1
"dgp30","ate_estimate","bart_ps-bart",3,3,200,9.73376702078533
"dgp30","ate_bias","bart_ps-bart",3,3,200,-0.266232979214671
"dgp30","ci_length","bart_ps-bart",3,3,200,1.84201133845944
"dgp30","coverage","bart_ps-bart",3,3,200,1
"dgp30","ate_estimate","bart_ps-bart",3,5,200,9.93397609416593
